Team_Name,Player_Name,GP,Min,SST,SSTexPts,Pts,Ast,TO,Ast_Turnover_Ratio,Stl,StlPos,Blk,TtlReb,OffReb,DefReb,FGA,FG_Made,FG_miss,FG,adjusted_FG,Two_FGA,Two_FG_Made,Two_FG_miss,Two_FG,Three_FGA,Three_FG_Made,Three_FG_miss,Three_FG,FTA,FT_Made,FT_miss,FT,AndOne,PFTkn,PFCom,Uploaded_Date
Concordia (Chicago) Cougars,Justin Schwarz,9,25.4,0.69,0.15,9.7,1.3,1.8,0.75,0.4,1.1,0.1,3.4,0.2,3.2,9.9,4,5.9,40.4%,42.7%,6.9,3.6,3.3,51.6%,3,0.4,2.6,14.8%,1.4,1.2,0.2,84.6%,0.1,1.1,1.8,2019-01-30
Concordia (Chicago) Cougars,Mitch Pelissier,19,33.6,1.36,0.26,20.5,3.7,3.5,1.08,1.2,1.9,0.3,4.4,0.8,3.6,16.5,7.1,9.4,43.1%,48.1%,11.4,5.5,5.9,47.9%,5.1,1.6,3.4,32.3%,6.1,4.7,1.4,77.4%,0.4,4.4,2.4,2019-01-30
Concordia (Chicago) Cougars,Cade Mousel,11,6.7,0.67,0.28,2.8,0.4,0,-,0.5,0,0,0.2,0.1,0.1,3.1,1,2.1,32.4%,45.6%,0.3,0.2,0.1,66.7%,2.8,0.8,2,29%,0.1,0,0.1,0%,0.1,0.1,0.6,2019-01-30
Concordia (Chicago) Cougars,Neil Odonnell,16,25.1,0.48,0.30,3.1,2.8,1.4,1.91,0.9,0.7,0.2,2.2,0.5,1.8,3.2,1.1,2.1,34.6%,40.4%,2.2,0.8,1.4,34.3%,1.1,0.4,0.7,35.3%,0.8,0.5,0.2,66.7%,0,0.7,2.9,2019-01-30
Concordia (Chicago) Cougars,Jalen Meeks,17,29.3,1.18,0.39,15.4,1.5,1.8,0.87,1.9,0.7,0.6,5.6,1.4,4.2,12.4,6.3,6.1,50.7%,55%,10.1,5.2,4.8,52%,2.4,1.1,1.3,45%,2.8,1.8,1.1,62.5%,0.5,2.5,3.3,2019-01-30
Concordia (Chicago) Cougars,Evan Snyder,7,6.1,1.10,0.23,4,0.3,0.1,2,0.3,0.1,0,0.6,0,0.6,3.4,1.3,2.1,37.5%,54.2%,0.6,0.1,0.4,25%,2.9,1.1,1.7,40%,0.3,0.3,0,100%,0,0.1,1.7,2019-01-30
Concordia (Chicago) Cougars,Gabe Elias,1,4,-.20,0,0,0,0,-,0,0,0,0,0,0,1,0,1,0%,0%,0,0,0,-,1,0,1,0%,0,0,0,-,0,0,1,2019-01-30
Concordia (Chicago) Cougars,Kenta Jones,4,3,0.18,0,0.2,0,0.2,0,0,0,0,0.2,0.2,0,0.5,0,0.5,0%,0%,0.2,0,0.2,0%,0.2,0,0.2,0%,0.5,0.2,0.2,50%,0,0.2,0,2019-01-30
Concordia (Chicago) Cougars,Richard Rapp,3,2,1.52,0.50,1,0.3,0,-,0,0,0,0.3,0,0.3,0.7,0.3,0.3,50%,50%,0.3,0.3,0,100%,0.3,0,0.3,0%,0.7,0.3,0.3,50%,0,0.3,0,2019-01-30
Concordia (Chicago) Cougars,Ben Parker,1,4,1073740000.00,1073740000.00,2,0,0,-,0,0,0,1,2,16777215,1,1,0,100%,100%,1,1,0,100%,0,0,0,-,2,0,2,0%,0,0,2,2019-01-30
Concordia (Chicago) Cougars,Israel Dosie,8,20,0.61,0.24,6.6,1.8,2.1,0.82,0.4,0.6,0.2,3.4,0.9,2.5,6.6,2.9,3.8,43.4%,48.1%,4.4,2.2,2.1,51.4%,2.2,0.6,1.6,27.8%,0.8,0.2,0.5,33.3%,0.1,0.9,1.1,2019-01-30
Concordia (Chicago) Cougars,Jamal Turner,18,9.9,1.13,0.25,4.2,0.8,0.7,1.25,0.5,0.3,0.1,0.9,0.1,0.8,3.8,1.2,2.6,31.9%,34.8%,3.1,1,2.1,32.7%,0.8,0.2,0.6,28.6%,2,1.6,0.4,77.8%,0.3,1.3,1.6,2019-01-30
Concordia (Chicago) Cougars,Hassan Basbous,18,17.9,0.77,0.30,4.9,1.1,1.8,0.61,0.7,0.9,0.1,3.8,1.3,2.5,4.5,1.9,2.6,42%,42.6%,3.9,1.8,2.1,47.1%,0.6,0.1,0.6,9.1%,1.6,1.1,0.5,69%,0.1,0.9,3.1,2019-01-30
Concordia (Chicago) Cougars,Landen Gladney,19,32.3,1.44,0.52,15.5,0.5,1.8,0.29,0.6,0.9,0.8,12,4.5,7.5,11.5,5.7,5.8,49.3%,49.5%,11.3,5.6,5.7,49.8%,0.2,0.1,0.2,25%,6.2,4.1,2.1,66.1%,0.5,4,3,2019-01-30
Concordia (Chicago) Cougars,Raymond Falk,14,8.7,0.21,0.16,0.9,0.3,0.1,2,0,0.1,0,0.9,0.1,0.8,1.2,0.3,0.9,23.5%,35.3%,0.2,0,0.2,0%,1,0.3,0.7,28.6%,0.1,0,0.1,0%,0,0.1,1.4,2019-01-30
Concordia (Chicago) Cougars,Jonathan Turner,6,3,1.11,0.33,1.7,0.2,0.2,1,0.2,0,0,0.5,0.2,0.3,2,0.5,1.5,25%,33.3%,1,0.2,0.8,16.7%,1,0.3,0.7,33.3%,0.3,0.3,0,100%,0,0.2,0.5,2019-01-30
Concordia (Chicago) Cougars,Izak Ruddell,9,4.1,0.75,0.57,0.7,0.1,0,-,0.3,0.1,0.2,1,0,1,0.7,0.3,0.3,50%,50%,0.3,0.3,0,100%,0.3,0,0.3,0%,0,0,0,-,0,0,1,2019-01-30
Concordia (Chicago) Cougars,Louis Fernando,2,3,0.68,0.17,1,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,100%,100%,0.5,0.5,0,100%,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Aurora University,Demetrius Pointer,12,12.5,1.20,0.51,5.7,1.8,0.8,2.20,0.8,0.3,0.2,1.7,0.5,1.2,5.2,2.3,2.8,45.2%,46%,4.7,2.2,2.4,48.2%,0.5,0.1,0.4,16.7%,1.5,0.9,0.6,61.1%,0.3,1.2,1.5,2019-01-30
Aurora University,Max Vickers,4,21.2,0.92,0.22,9,1.5,1.8,0.86,0,0.8,0,3.8,1.5,2.2,7.8,3,4.8,38.7%,46.8%,3.8,1.8,2,46.7%,4,1.2,2.8,31.2%,2.5,1.8,0.8,70%,0.5,2,3,2019-01-30
Aurora University,Matt Dunn,10,31.7,0.80,0.38,9.9,4.5,1.6,2.81,0.8,1.1,0,3.9,0.7,3.2,9.7,4,5.7,41.2%,45.4%,7.2,3.2,4,44.4%,2.5,0.8,1.7,32%,1.7,1.1,0.6,64.7%,0.5,1.8,1.2,2019-01-30
Aurora University,Terrell Wilson,1,5,0.82,0.20,2,0,0,-,0,0,0,1,0,1,1,1,0,100%,100%,1,1,0,100%,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Aurora University,Jarek Hotwagner,19,20.5,0.98,0.42,8.4,1.9,1.7,1.12,0.7,0.8,0,5.7,1,4.7,7.4,3.4,4.1,45.4%,52.1%,4,2.4,1.6,59.2%,3.4,1,2.4,29.2%,1,0.7,0.3,68.4%,0.1,0.6,1.6,2019-01-30
Aurora University,Ethan Conroy,12,5.7,0.42,0.37,0.3,0.4,0.1,5,0.3,0.1,0,0.6,0.2,0.4,0.4,0.2,0.2,40%,40%,0.2,0.2,0.1,66.7%,0.2,0,0.2,0%,0,0,0,-,0,0.1,0.6,2019-01-30
Aurora University,Brandon James,19,21.8,0.80,0.10,9.2,1.2,1.8,0.65,0.6,0.6,0,1.8,0.4,1.4,8.1,3.2,4.8,39.9%,46.7%,4.7,2.1,2.6,44.9%,3.4,1.1,2.3,32.8%,1.9,1.7,0.3,86.5%,0.2,1.3,2.1,2019-01-30
Aurora University,Myles Turner,3,3.7,1.42,0.55,1.7,0,0,-,0.3,0,0,0.7,0.7,0,2,0.3,1.7,16.7%,25%,1,0,1,0%,1,0.3,0.7,33.3%,0.7,0.7,0,100%,0,0.3,0.7,2019-01-30
Aurora University,Bailey Vance,18,31.4,1.16,0.41,13.4,2.3,1.3,1.71,1.1,0.7,0.7,5.9,1.6,4.3,8.2,4.9,3.3,59.9%,70.1%,4.8,3.2,1.6,66.7%,3.3,1.7,1.7,50%,2.7,2,0.7,73.5%,0.2,2,2.2,2019-01-30
Aurora University,Marquis Howard,7,5,0.33,0.31,0.4,0.4,0.1,3,0.3,0,0,0.3,0.1,0.1,0.9,0.1,0.7,16.7%,25%,0,0,0,-,0.9,0.1,0.7,16.7%,0,0,0,-,0,0,0.6,2019-01-30
Aurora University,Deante Walker,14,11.4,1.04,0.29,5.1,1.1,0.8,1.45,0.6,0.4,0,1.2,0.2,1,4.2,1.6,2.6,39%,47.5%,2.4,0.9,1.4,39.4%,1.9,0.7,1.1,38.5%,1.6,1.1,0.6,65.2%,0.1,1.1,1.5,2019-01-30
Aurora University,Ty Carlson,19,31.7,1.12,0.28,13.7,2.5,1.1,2.24,0.6,0.2,0.1,3.9,0.7,3.2,9.4,4,5.4,42.5%,53.9%,3.3,1.8,1.5,55.6%,6.1,2.2,3.9,35.3%,4.8,3.5,1.3,72.8%,0.2,2.9,2,2019-01-30
Aurora University,Garrett Hoffman,14,17.4,1.32,0.21,12.1,1,1.3,0.78,0.7,0.4,0.1,2.2,0.3,1.9,7.5,4.2,3.3,56.2%,73.8%,2.2,1.6,0.6,71%,5.3,2.6,2.6,50%,1.3,1.1,0.2,83.3%,0.1,1.1,2.6,2019-01-30
Aurora University,Justin Wierzgac,16,13.1,0.66,0.19,4.4,0.8,1,0.81,0.2,0.4,0.4,1.3,0.4,0.9,3.6,1.6,2.1,43.1%,53.4%,1.9,0.8,1.1,41.9%,1.7,0.8,0.9,44.4%,0.9,0.5,0.4,57.1%,0.1,0.8,1.8,2019-01-30
Aurora University,Jesse Young,16,16.4,1.61,0.64,8.2,1.1,0.8,1.31,1.1,0.5,0.8,4.2,2.1,2.1,5.4,3,2.4,55.2%,57.5%,5.1,2.8,2.4,53.7%,0.3,0.2,0.1,80%,3,2,1,66.7%,0.2,1.5,2.2,2019-01-30
Aurora University,Mike Finley,17,7.9,0.52,0.26,1.5,0.5,0.4,1.29,0.1,0.2,0.1,1,0.5,0.5,1.8,0.6,1.2,33.3%,35%,1.3,0.5,0.8,40.9%,0.5,0.1,0.4,12.5%,0.6,0.3,0.3,50%,0,0.5,1.2,2019-01-30
Aurora University,Kyle Ottens,3,5,1.36,0.33,2.3,0.3,0.7,0.50,0,0.3,0,1.7,0.7,1,1.3,0.7,0.7,50%,62.5%,0.7,0.3,0.3,50%,0.7,0.3,0.3,50%,0.7,0.7,0,100%,0,0.3,0.3,2019-01-30
Aurora University,Rashad Johnson,12,12.1,1.27,0.23,7.7,0.8,1.1,0.77,0.4,0.2,0,1.8,0.7,1.1,5.2,2.5,2.8,47.6%,63.5%,1.5,0.8,0.7,55.6%,3.8,1.7,2.1,44.4%,1.2,1,0.2,85.7%,0.2,0.8,2.3,2019-01-30
Aurora University,Bryce Pedrin,2,3,0.84,0.33,1.5,0.5,0.5,1,0.5,0,0,0,0,0,1.5,0.5,1,33.3%,50%,0,0,0,-,1.5,0.5,1,33.3%,0,0,0,-,0,0,0.5,2019-01-30
Aurora University,Ben Versluys,1,5,-.06,0.60,0,0,0,-,0,0,1,1,0,1,2,0,2,0%,0%,1,0,1,0%,1,0,1,0%,2,0,2,0%,0,1,0,2019-01-30
Dominican (IL) Stars,Derrick Chaney,11,6.2,0.70,0.15,2.3,0.3,0.6,0.43,0.1,0.5,0.1,0.8,0.5,0.4,2,1,1,50%,50%,2,1,1,50%,0,0,0,-,0.4,0.3,0.1,75%,0.2,0.3,0.3,2019-01-30
Dominican (IL) Stars,Sean Ek,16,17.8,0.91,0.26,5.4,2.4,1.6,1.46,0.6,1.1,0,1.8,0.2,1.6,4.2,1.5,2.8,35.3%,41.2%,2.6,1,1.6,38.1%,1.6,0.5,1.1,30.8%,2.4,1.9,0.5,79.5%,0.2,2.1,1.8,2019-01-30
Dominican (IL) Stars,Nick LaVere,4,15,0.50,0.35,2.2,1.8,0.5,3.50,0.5,0.5,0,1.8,0,1.8,3.5,0.8,2.8,21.4%,25%,2,0.5,1.5,25%,1.5,0.2,1.2,16.7%,1,0.5,0.5,50%,0,0.5,0,2019-01-30
Dominican (IL) Stars,Arrin Westbrook,19,13.3,0.66,0.18,4.9,1.1,1.2,0.95,0.4,0.5,0.4,0.8,0.2,0.6,4.7,1.9,2.8,41.1%,47.2%,2.8,1.4,1.4,49.1%,1.9,0.6,1.4,29.7%,0.6,0.4,0.2,72.7%,0.1,0.4,1,2019-01-30
Dominican (IL) Stars,Dennis Handy,19,27.7,0.77,0.26,9.4,2.2,2.4,0.93,1.1,1.4,0.8,2.7,1,1.7,8.1,3.2,4.9,39.6%,50%,3.5,1.5,2,43.3%,4.6,1.7,2.9,36.8%,1.7,1.3,0.4,78.1%,0.1,1.4,2,2019-01-30
Dominican (IL) Stars,Andrew Wojcik,7,9.1,0.43,0.09,1.6,0.9,1.3,0.67,0.6,0.7,0,0.4,0.1,0.3,1.4,0.4,1,30%,35%,1,0.3,0.7,28.6%,0.4,0.1,0.3,33.3%,0.9,0.6,0.3,66.7%,0,0.6,0.4,2019-01-30
Dominican (IL) Stars,Jackson Smith,19,24.3,0.95,0.42,9.5,2.6,1.1,2.33,0.7,0.4,0.3,3.8,1.4,2.4,9.5,3.5,6,36.7%,44.4%,4.6,2,2.6,43.7%,4.9,1.5,3.4,30.1%,1.4,1.1,0.3,80.8%,0.4,1.3,1.4,2019-01-30
Dominican (IL) Stars,Domenic Aiello,17,18.4,0.46,0.18,4.9,2.5,2.4,1.05,0.8,1,0.1,1.2,0.1,1.1,4.8,1.8,3,37.8%,50.6%,1.2,0.6,0.6,47.6%,3.6,1.2,2.4,34.4%,0.5,0.1,0.5,11.1%,0,0.5,2.2,2019-01-30
Dominican (IL) Stars,Christopher Burel,13,8.2,1.30,0.39,3.9,1,0.7,1.44,0.4,0.5,0.1,1.6,0.1,1.5,2.5,1.3,1.2,53.1%,62.5%,1.5,0.8,0.7,55%,0.9,0.5,0.5,50%,1.2,0.8,0.3,73.3%,0.2,1.2,1.2,2019-01-30
Dominican (IL) Stars,Antonio Amoah,9,15.9,1.26,0.36,8.8,1.2,1.4,0.85,0.9,1.2,0.3,3.4,0.3,3.1,6.1,3.4,2.7,56.4%,62.7%,4.3,2.7,1.7,61.5%,1.8,0.8,1,43.8%,1.7,1.1,0.6,66.7%,0.1,1.2,1.2,2019-01-30
Dominican (IL) Stars,Derek Steck,19,11.8,0.64,0.32,3,0.6,1.1,0.55,0.4,0.4,0.2,2.6,1,1.6,3.3,1.3,2.1,38.1%,39.7%,2.2,1.2,1.1,52.4%,1.1,0.1,1,9.5%,0.6,0.4,0.3,58.3%,0.1,0.7,1.7,2019-01-30
Dominican (IL) Stars,Isaac Moore,16,21.8,1.07,0.25,11.4,1.1,1.2,0.85,0.6,0.5,0.4,3.2,0.5,2.8,7.9,4,3.9,50.8%,64.7%,3.2,1.8,1.4,55.8%,4.6,2.2,2.4,47.3%,1.7,1.2,0.4,74.1%,0.2,1.2,2.6,2019-01-30
Dominican (IL) Stars,Marcus Watson,17,12.6,0.49,0.19,3.2,0.4,0.9,0.40,0.3,0.3,0,2.2,0.7,1.5,3.7,1.4,2.4,36.5%,38.9%,2.3,1.2,1.1,51.3%,1.4,0.2,1.2,12.5%,0.8,0.4,0.5,42.9%,0.1,0.9,1.5,2019-01-30
Dominican (IL) Stars,Connor Chynoweth,8,4,0.48,-.09,1.5,0.2,0.5,0.50,0,0.2,0,0.1,0,0.1,1.5,0.5,1,33.3%,41.7%,0.5,0.2,0.2,50%,1,0.2,0.8,25%,0.2,0.2,0,100%,0,0,0.2,2019-01-30
Dominican (IL) Stars,Taj Adams,8,8.8,0.57,0.27,2.5,0.6,1,0.62,0.9,0.6,0,1,0.4,0.6,3.2,0.9,2.4,26.9%,32.7%,1.1,0.5,0.6,44.4%,2.1,0.4,1.8,17.6%,1,0.4,0.6,37.5%,0.1,0.9,0.8,2019-01-30
Dominican (IL) Stars,Kyle Burks,12,6.7,0.15,0.03,0.8,0.4,0.9,0.45,0.1,0.4,0,1,0,1,1.6,0.2,1.3,15.8%,18.4%,0.8,0.2,0.7,20%,0.8,0.1,0.7,11.1%,0.3,0.2,0.1,75%,0,0.2,0.2,2019-01-30
Dominican (IL) Stars,Connor Dartt,16,18.9,0.95,0.30,6.7,0.6,1.4,0.43,0.5,1.1,0.3,4.4,1.2,3.2,5.2,2.5,2.7,48.2%,48.8%,4.7,2.4,2.2,52%,0.5,0.1,0.4,12.5%,2.5,1.6,0.9,65%,0.4,2.1,2.5,2019-01-30
Dominican (IL) Stars,Braquan Echols,16,14.4,0.65,0.30,4.4,0.3,0.9,0.33,0.3,0.4,0.1,3.9,1,2.9,5.2,1.9,3.3,36.1%,39.2%,3.8,1.6,2.2,41%,1.4,0.3,1.1,22.7%,0.6,0.4,0.2,60%,0,0.8,2.2,2019-01-30
Dominican (IL) Stars,Will Mccoy,1,3,0.67,0.67,0,0,0,-,0,0,0,2,0,2,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,1,1,2019-01-30
Dominican (IL) Stars,Thomas Peachey,5,7,1.04,0.57,1,0.2,0,-,0,0.2,1,1.4,0.2,1.2,1,0,1,0%,0%,1,0,1,0%,0,0,0,-,1.6,1,0.6,62.5%,0,0.8,1.2,2019-01-30
Marian University (WI) Sabres,Will Polczynski,18,15.8,0.76,0.30,4.9,0.5,0.8,0.60,0.3,0.4,0.5,3,0.8,2.2,3.9,2.2,1.7,56.3%,56.3%,3.9,2.2,1.7,57.1%,0.1,0,0.1,0%,0.6,0.4,0.2,72.7%,0.2,0.6,1.4,2019-01-30
Marian University (WI) Sabres,Julian Lynch,8,9.2,0.65,0.09,3.6,0.2,0.2,1,0.2,0.1,0,0.4,0,0.4,2.8,1.1,1.6,40.9%,61.4%,0,0,0,-,2.8,1.1,1.6,40.9%,0.2,0.2,0,100%,0,0.1,0.9,2019-01-30
Marian University (WI) Sabres,Tyrese Pinson,18,34,0.88,0.48,10.3,4.3,1.5,2.85,2.4,1.3,0.1,4.4,1.3,3.2,9.3,4.1,5.2,43.7%,51.2%,5.9,2.7,3.2,45.3%,3.4,1.4,2,41%,0.9,0.8,0.1,87.5%,0.2,1.5,2.1,2019-01-30
Marian University (WI) Sabres,Duke Vander,1,2,1,1,0,1,0,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Marian University (WI) Sabres,Will Olewinski,14,11.7,0.47,0.19,3.3,0.5,0.4,1.40,0.4,0.1,0.1,0.9,0.1,0.8,3.4,1.1,2.3,33.3%,47.9%,0.1,0.1,0,100%,3.3,1,2.3,30.4%,0,0,0,-,0,0,0.8,2019-01-30
Marian University (WI) Sabres,Tavaris Mccullough,18,28.7,0.71,0.17,11.3,2.7,3.6,0.74,1.7,1.9,0.1,2.9,0.4,2.6,11.1,4.4,6.7,40%,43.8%,8.1,3.6,4.4,44.8%,3.1,0.8,2.2,27.3%,2.9,1.6,1.3,53.8%,0.5,2.6,2.2,2019-01-30
Marian University (WI) Sabres,Caleb Martin,18,14.1,0.53,0.23,3.2,0.4,0.7,0.54,0.6,0.3,0.3,1.7,0.3,1.4,3.4,0.9,2.5,27.4%,39.5%,0.6,0.1,0.5,18.2%,2.8,0.8,2,29.4%,0.4,0.4,0,100%,0,0.3,1.4,2019-01-30
Marian University (WI) Sabres,Hunter Schultz,11,10.3,0.78,0.15,3.1,0.3,0.8,0.33,0.3,0.7,0.1,1.4,0.5,0.8,1.8,0.8,1,45%,62.5%,0.5,0.2,0.3,40%,1.4,0.6,0.7,46.7%,0.9,0.8,0.1,90%,0,0.5,0.7,2019-01-30
Marian University (WI) Sabres,Dylan Gmeiner,4,8,0.85,0.28,3.5,0.2,0.2,1,0.5,0.2,0,0.8,0.5,0.2,3,1.2,1.8,41.7%,54.2%,0.8,0.5,0.2,66.7%,2.2,0.8,1.5,33.3%,0.5,0.2,0.2,50%,0,0,0.2,2019-01-30
Marian University (WI) Sabres,Matt Shaw,16,9,0.49,0.20,2.8,0.2,0.3,0.80,0.4,0.1,0.1,1.1,0,1.1,2.9,0.9,2,31.9%,46.8%,0.2,0.1,0.1,33.3%,2.8,0.9,1.9,31.8%,0.1,0,0.1,0%,0,0.1,0.6,2019-01-30
Marian University (WI) Sabres,Logan Hamilton,7,33.7,0.90,0.24,13.3,2.1,3.1,0.68,0.7,1.1,0.6,6.3,1.1,5.1,12.7,4.6,8.1,36%,39.3%,9,3.7,5.3,41.3%,3.7,0.9,2.9,23.1%,4.9,3.3,1.6,67.6%,0.1,3.7,2.9,2019-01-30
Marian University (WI) Sabres,Marcus Kadinger,7,8.4,0.59,0.20,2.4,0.4,0.6,0.75,0.3,0.4,0.1,1,0.1,0.9,2,1,1,50%,57.1%,1,0.7,0.3,71.4%,1,0.3,0.7,28.6%,0.3,0.1,0.1,50%,0,0.3,0.6,2019-01-30
Marian University (WI) Sabres,Aidan Kirchner,5,1.6,-.35,-.25,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0%,0%,0,0,0,-,0.2,0,0.2,0%,0,0,0,-,0,0,0,2019-01-30
Marian University (WI) Sabres,Kelvin Jones,18,22.2,0.80,0.29,6.8,1.7,1.2,1.41,0.7,0.8,0.1,3.1,0.8,2.3,6.2,2.3,3.8,37.8%,43.7%,3.6,1.6,1.9,45.3%,2.6,0.7,1.9,27.7%,1.8,1.4,0.4,75.8%,0.2,1.7,2.9,2019-01-30
Marian University (WI) Sabres,Scott Paulus,13,11.4,0.62,0.38,2.2,0.2,0.8,0.20,0.5,0.5,0.5,2.8,0.8,2,2.7,0.8,1.9,28.6%,32.9%,1.2,0.5,0.6,46.7%,1.5,0.2,1.3,15%,0.6,0.4,0.2,62.5%,0,0.5,1.8,2019-01-30
Marian University (WI) Sabres,Tristan Van,18,17.7,1.05,0.27,9.4,0.4,1.9,0.21,0.2,1,0.8,4.2,1.7,2.5,8,4,4,50%,52.1%,7.1,3.7,3.4,51.6%,0.9,0.3,0.6,37.5%,1.6,1.1,0.6,65.5%,0.3,1.6,2.6,2019-01-30
Marian University (WI) Sabres,Trentin Fouse,11,19.9,0.60,0.15,5.4,0.7,1.2,0.62,0.5,0.8,0.2,2,0.4,1.6,3.9,1.8,2.1,46.5%,57%,1.5,1,0.5,68.8%,2.5,0.8,1.6,33.3%,1.3,0.9,0.4,71.4%,0.1,1.5,1.9,2019-01-30
Marian University (WI) Sabres,Chris Langteau,3,1.7,0,0,0,0,0.3,0,0,0.3,0,0.7,0,0.7,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Marian University (WI) Sabres,Drew Blomberg,5,1.4,0.77,1,0,0.6,0,-,0,0,0,0.2,0,0.2,0.4,0,0.4,0%,0%,0,0,0,-,0.4,0,0.4,0%,0,0,0,-,0,0,0,2019-01-30
Marian University (WI) Sabres,Dalton Cairns,5,3.2,2.07,0.63,2.2,0,0.2,0,0,0,0,2,0.4,1.6,1,0.8,0.2,80%,80%,1,0.8,0.2,80%,0,0,0,-,1.2,0.6,0.6,50%,0,0.8,0,2019-01-30
Marian University (WI) Sabres,Myles Cochran,14,8.3,0.61,0.44,1.3,0.4,0.4,1,0.4,0.2,0.4,1.4,0.5,0.9,1.4,0.6,0.9,40%,40%,1.4,0.6,0.9,40%,0,0,0,-,0.5,0.1,0.4,28.6%,0,0.5,1.4,2019-01-30
